random_seed,kernel_size,stride,n_filters,crop,n_train,inhib,time,timestep,theta_plus,theta_decay,intensity,norm,progress_interval,update_interval,mean_all_activity,mean_proportion_weighting,mean_ngram,max_all_activity,max_proportion_weighting,max_ngram
0,12,2,100,5,60000,250.0,300,1.0,0.05,1e-07,0.5,0.2,10,250,83.63667,84.045,86.085,94.4,94.0,94.4
0,8,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.3,10,250,72.77166,72.72834,75.79001,88.0,89.600006,92.0
0,8,4,144,3,60000,250.0,300,1.0,0.05,1e-07,0.5,0.2,10,250,81.45167,82.816666,86.534996,94.4,95.200005,97.2
0,8,4,144,3,60000,250.0,300,1.0,0.05,1e-07,0.5,0.3,10,250,81.920006,83.295006,87.51667,94.4,95.6,96.8
0,12,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.2,10,250,85.71833,86.2,88.50833,96.0,96.4,96.8
0,8,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.1,10,250,72.028336,74.25,79.14666,82.0,84.799995,91.2
0,16,4,49,5,60000,250.0,300,1.0,0.05,1e-07,0.5,0.2,10,250,51.92167,51.95,51.923332,81.6,81.6,81.6
0,12,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.3,10,250,86.38667,86.86333,89.185005,96.0,97.2,96.8
0,10,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.16,76.28166,81.25,86.0,87.2,92.0
0,12,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.21667,80.07667,83.2,90.4,92.4,92.0
0,10,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.22834,73.37,78.595,87.2,85.2,90.0
0,10,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.25167,78.60166,83.06333,88.4,89.200005,91.6
0,12,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.72334,76.829994,80.36833,88.4,90.0,89.600006
0,14,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.21,73.018326,74.66167,87.2,86.799995,88.8
0,10,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.11167,80.329994,84.520004,90.0,90.4,94.8
0,12,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.035,78.01167,81.92166,92.4,93.2,97.2
0,14,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.104996,77.028336,79.14333,88.8,88.4,90.0
0,12,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.56834,81.57834,84.51667,90.0,91.6,93.6
0,10,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.060005,76.55167,81.545,90.0,93.2,93.6
0,12,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.81333,74.68834,77.808334,89.200005,87.6,89.200005
0,12,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.691666,82.725,85.590004,93.2,92.799995,94.0
0,12,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.05167,83.854996,86.66334,91.6,92.0,94.4
0,12,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.278336,80.78167,84.35833,96.0,95.200005,96.4
0,10,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.39167,82.57333,86.02333,92.0,92.0,93.2
0,10,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.66167,79.07166,83.865,90.8,91.2,94.0
0,14,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.68499,74.88166,77.005,87.2,86.799995,88.8
0,10,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.06167,83.21833,86.73667,90.4,92.0,95.6
0,14,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.51833,77.316666,80.46167,88.0,88.4,91.6
0,14,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.39666,83.75,85.420006,92.0,93.2,94.4
0,14,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.03833,82.28001,84.541664,92.799995,93.6,94.0
0,12,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.35166,86.22667,88.35,96.0,95.6,95.6
0,10,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.295006,84.526665,87.47666,95.200005,96.0,96.0
0,10,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.60833,74.44666,77.97667,87.2,88.4,91.6
0,14,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.454994,80.86833,82.68833,90.0,90.8,94.4
0,14,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.7,76.465,78.683334,89.600006,88.4,90.0
0,14,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.46333,80.55999,82.26834,91.6,91.2,91.6
0,12,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.11167,84.93499,87.48333,92.799995,92.799995,95.6
0,12,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.083336,77.01,79.79,91.2,92.0,92.4
0,16,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.770004,73.396675,75.021675,87.6,85.2,87.2
0,14,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.791664,84.88,86.73667,92.0,93.2,95.6
0,14,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.543335,80.396675,82.82667,91.2,91.2,94.4
0,16,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.13167,77.793335,79.03,86.4,88.0,88.8
0,14,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.746666,85.93166,87.275,92.0,94.4,95.6
0,16,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.23167,80.68001,81.94833,91.2,92.799995,93.2
0,16,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.009995,75.35,76.89167,84.799995,86.0,87.2
0,16,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.875,75.619995,76.11,89.600006,87.6,89.200005
0,16,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.93,82.43667,83.689995,92.0,91.6,92.4
0,16,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.49167,72.1,72.71167,86.0,86.0,86.0
0,16,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.74333,83.92166,85.18,92.4,93.6,94.0
0,14,4,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.24167,86.388336,87.659996,94.4,94.4,94.8
0,14,2,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.01167,82.003334,83.81167,94.4,94.0,93.6
0,16,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.86,78.204994,80.043335,90.4,88.8,91.6
0,16,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.26,79.37333,80.03167,89.600006,87.6,89.200005
0,12,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.88167,82.5,85.45334,95.200005,96.0,95.200005
0,14,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.65,83.278336,84.93,93.6,93.6,93.6
0,10,4,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.53334,84.67334,87.76501,94.8,96.8,97.6
0,12,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.231674,83.875,86.36667,94.0,95.6,98.0
0,16,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.19666,86.291664,87.11333,94.4,94.0,95.200005
0,12,4,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.11833,86.80334,88.91,95.6,94.4,96.0
0,16,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.29833,85.51501,86.55334,93.6,93.6,95.200005
0,16,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.42333,69.92834,70.87667,83.200005,80.0,84.799995
0,14,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.97667,84.795006,86.128334,93.6,93.6,94.4
0,16,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.29001,81.82,83.20667,94.0,93.6,93.6
0,14,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.62,87.60167,88.475,94.4,94.4,95.200005
0,16,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.18833,83.41833,84.43167,93.6,94.0,94.0
0,10,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.810005,80.505005,84.865005,90.0,90.0,94.4
0,14,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.09167,85.70667,86.985,94.0,94.0,95.6
0,14,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.104996,71.38667,73.45166,86.0,84.4,84.0
0,14,4,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.30167,88.14834,88.89167,94.8,95.6,96.0
0,16,4,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.095,87.11667,88.05667,94.0,94.8,96.4
0,16,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.85667,87.95667,88.62667,94.0,95.200005,96.0
0,16,2,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.95,82.12167,83.08667,91.2,91.2,93.6
0,16,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.48501,83.86667,85.115,92.799995,92.799995,93.6
0,16,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.96166,87.829994,88.496666,96.8,97.6,97.6
0,16,1,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.84166,73.75833,75.12,83.600006,83.600006,85.6
0,14,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.475,83.59333,85.1,94.4,93.2,93.2
0,14,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.666664,87.683334,88.64167,94.8,95.200005,96.0
0,10,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.73667,82.39167,86.63667,92.4,92.0,95.6
0,16,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.18667,71.90833,72.708336,89.200005,85.2,88.8
0,14,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.869995,68.47667,70.68166,80.0,79.2,84.0
0,16,4,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.935005,88.708336,89.33834,96.0,96.4,98.0
0,12,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.60334,87.541664,89.57834,96.8,96.0,98.0
0,16,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.10999,85.50833,86.38667,93.2,92.799995,94.4
0,16,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.00667,73.68166,75.07,84.799995,84.0,84.799995
0,16,2,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.475,84.80167,85.82834,94.8,93.6,96.0
0,14,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.558334,75.34167,78.018326,89.600006,89.600006,91.2
0,16,2,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.15,86.333336,87.10833,96.8,97.6,96.8
0,14,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.21334,86.776665,87.82667,95.6,95.200005,96.4
0,16,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.23,86.560005,87.615005,94.8,95.6,96.0
0,10,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.535,76.583336,79.3,92.0,92.4,92.4
0,14,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.65667,87.32,88.31167,94.4,94.8,94.4
0,16,1,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.30333,77.33667,78.91167,88.4,86.799995,89.200005
0,16,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.011665,87.46667,88.30167,94.4,94.8,95.6
0,14,2,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.66167,84.92834,86.378334,94.8,94.0,95.6
0,16,2,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.92333,87.231674,87.82166,94.8,96.0,95.6
0,12,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.85,84.356674,87.07167,94.0,93.6,96.4
0,12,2,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.30501,80.418335,83.04001,91.2,92.0,92.799995
0,12,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.293335,85.71,87.965,94.4,94.8,97.2
0,10,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.65501,84.566666,87.98833,94.4,95.200005,96.4
0,10,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.48833,85.57834,88.113335,93.6,94.8,96.0
0,12,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.270004,79.16334,81.51667,91.6,91.6,92.799995
0,16,2,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.816666,77.458336,79.520004,88.0,87.2,90.0
0,14,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.525,88.025,88.956665,94.0,94.0,96.4
0,10,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.46667,85.31834,88.72167,96.0,96.0,98.0
0,14,2,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.138336,78.043335,81.05333,93.2,92.799995,94.8
0,16,2,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.89167,89.245,89.766655,96.4,96.8,96.4
0,16,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.74167,88.14833,88.87,97.2,96.8,98.4
0,10,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.40666,85.503334,87.90833,95.6,96.0,96.8
0,20,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.23667,74.47167,74.066666,86.799995,86.799995,86.4
0,20,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.28667,72.56333,72.425,84.0,84.0,84.0
0,12,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.23,73.653336,76.41,90.8,88.4,91.2
0,18,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.69666,70.805,70.47667,86.0,86.0,86.0
0,18,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.64834,72.829994,72.45334,85.2,85.2,85.2
0,20,2,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.28667,72.56333,72.425,84.0,84.0,84.0
0,20,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.73333,70.165,69.975,80.8,80.8,80.8
0,20,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.73333,70.165,69.975,80.8,80.8,80.8
0,20,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.23667,74.47167,74.066666,86.799995,86.799995,86.4
0,20,1,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.73333,70.165,69.975,80.8,80.8,80.8
0,16,1,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.46834,79.42666,81.041664,90.8,91.6,92.799995
0,18,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,67.675,67.76333,67.625,80.0,80.0,80.0
0,20,1,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.23667,74.47167,74.066666,86.799995,86.799995,86.4
0,20,2,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.38667,76.45999,76.27833,87.6,87.6,86.0
0,20,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.833336,72.401665,72.995,83.600006,85.6,84.0
0,20,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.14333,75.191666,75.24833,86.799995,86.799995,86.4
0,18,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.243324,75.27333,75.208336,86.0,86.0,86.0
0,20,1,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.28667,72.56333,72.425,84.0,84.0,84.0
0,20,1,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.14333,75.191666,75.24833,86.799995,86.799995,86.4
0,20,2,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.14333,75.191666,75.24833,86.799995,86.799995,86.4
0,20,4,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.89833,77.94001,77.9,88.8,88.8,88.0
0,20,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.29666,78.868324,79.354996,89.600006,90.4,90.0
0,18,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.54001,72.46999,73.21333,83.200005,83.600006,85.6
0,18,2,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.85833,80.439995,81.125,90.8,91.2,92.4
0,18,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.67166,82.18667,83.189995,89.600006,90.4,90.4
0,18,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.903336,74.75833,75.579994,85.6,86.0,86.0
0,20,1,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.38667,76.45999,76.27833,87.6,87.6,86.0
0,20,1,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,65.68166,66.44667,68.5,81.6,81.6,81.6
0,20,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,57.89667,59.19,59.415,73.6,73.6,75.2
0,20,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,57.89667,59.19,59.415,73.6,73.6,75.2
0,18,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.25167,76.74,77.268326,90.0,89.200005,91.2
0,18,4,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.62333,78.65,78.68166,88.8,88.8,88.4
0,20,2,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.89833,77.94001,77.9,88.8,88.8,88.0
0,10,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.55,77.55666,80.42166,90.4,90.4,92.4
0,18,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.729996,82.75833,82.78833,91.6,91.6,91.6
0,18,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.00833,77.920006,78.525,90.4,92.0,92.0
0,20,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.73333,76.384995,76.55,90.4,90.0,92.4
0,20,1,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.86167,78.9,79.06501,88.0,88.0,88.0
0,18,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.67333,80.18667,81.32666,92.799995,91.6,92.0
0,20,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,57.89667,59.19,59.415,73.6,73.6,75.2
0,20,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.50833,69.62,70.28,81.2,81.6,83.600006
0,20,2,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.49167,80.55334,80.725,91.2,91.2,90.8
0,18,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.618324,79.01501,79.52166,87.6,88.4,91.2
0,20,1,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.575,80.62,80.64167,90.0,90.0,90.4
0,20,1,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.49167,80.55334,80.725,91.2,91.2,90.8
0,18,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.28667,85.04833,85.98167,92.4,93.6,94.0
0,18,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,55.456665,56.463333,60.883335,74.4,74.4,76.0
0,20,2,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.86167,78.9,79.06501,88.0,88.0,88.0
0,14,1,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.71834,73.19166,75.96,88.8,86.0,91.2
0,20,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.86167,78.9,79.06501,88.0,88.0,88.0
0,20,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.40833,75.25,75.7,87.2,85.2,92.0
0,12,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.380005,75.75,78.36,92.4,91.6,93.6
0,18,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.5,84.05333,84.55667,93.2,94.4,94.0
0,16,2,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.816666,80.81501,82.35,92.4,90.4,94.8
0,20,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.753334,85.396675,85.79001,94.0,96.0,94.8
0,20,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.996666,83.69666,84.47834,92.0,92.4,94.8
0,12,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.77166,86.28333,88.45334,95.6,96.4,96.4
0,20,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.925,81.37667,82.14834,92.0,91.6,93.6
0,18,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.45,86.10167,86.845,94.4,94.4,96.0
0,16,4,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.02166,88.36167,89.28667,96.4,96.0,96.4
0,18,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.683334,71.36333,71.89,81.2,81.2,86.0
0,18,1,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.1,73.235,74.4,82.4,82.8,86.4
0,18,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.458336,71.956665,72.45166,82.8,82.4,83.200005
0,20,2,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.02166,78.28,78.356674,90.4,89.200005,90.8
0,20,2,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.575,80.62,80.64167,90.0,90.0,90.4
0,18,1,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.52666,77.778336,78.666664,87.6,88.4,91.2
0,18,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.82166,86.695,87.345,93.6,94.0,95.200005
0,18,2,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.99333,85.58833,86.23499,96.0,95.200005,94.0
0,18,1,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.183334,80.48167,81.37667,93.2,92.799995,94.0
0,20,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.691666,86.195,86.73833,95.6,95.6,94.4
0,18,4,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.770004,81.810005,81.83499,91.2,91.2,91.2
0,18,2,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.956665,83.57834,84.53166,92.0,92.0,93.6
0,20,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.82834,86.5,86.958336,97.6,97.6,97.2
0,16,2,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,89.40166,89.715004,90.17834,98.4,98.4,97.6
0,18,1,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.055,83.354996,84.26167,93.2,93.2,93.6
0,20,4,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.49167,80.55334,80.725,91.2,91.2,90.8
0,12,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.948326,69.64666,73.68,85.2,83.600006,88.8
0,12,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.225,81.405,84.098335,91.2,90.0,92.0
0,18,4,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.84,88.38667,88.979996,96.8,98.0,98.0
0,20,1,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,65.61,65.901665,67.85167,77.200005,77.600006,78.4
0,20,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.575,80.62,80.64167,90.0,90.0,90.4
0,10,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.32166,85.98333,88.79,94.8,94.8,98.0
0,18,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.77,87.46834,88.19666,94.0,95.6,96.8
0,14,4,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.99167,88.51001,89.558334,95.200005,95.200005,97.2
0,18,2,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.69666,87.30334,87.840004,94.0,95.200005,95.200005
0,18,2,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.33,87.808334,88.47667,96.8,98.0,97.6
0,20,2,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.00167,80.22666,80.86667,89.600006,90.0,90.0
0,14,4,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.61333,89.058334,89.979996,95.200005,96.0,96.4
